Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1653997211,601,0,-16,15,5000,14,23437,66
1653997212,601,0,-16,15,5001,15,23434,66
1653997213,601,0,-16,15,5001,14,23418,66
1653997214,601,0,-16,15,5000,14,23419,66
1653997215,601,0,-16,15,5000,14,23454,66
1653997216,601,0,-16,15,5001,14,23465,66
1653997217,601,0,-16,15,5002,14,23451,66
1653997218,601,0,-16,15,5001,14,23424,66
1653997219,601,0,-16,15,5000,15,23436,66
1653997220,601,0,-16,15,5000,14,23459,66
1653997221,601,0,-16,15,5001,14,23473,66
1653997222,601,0,-16,15,5002,14,23463,66
1653997223,601,0,-16,15,5002,14,23446,66
1653997224,601,0,-16,15,5002,14,23448,66
1653997225,601,0,-16,15,5002,14,23459,66
1653997226,601,0,-16,15,5002,14,23461,66
1653997227,601,0,-16,15,5002,14,23458,66
1653997228,601,0,-16,15,5002,14,23452,66
1653997229,601,0,-16,15,5002,14,23450,66
1653997230,601,0,-16,15,5002,14,23433,66
1653997231,601,0,-16,15,5001,14,23431,66
1653997232,601,0,-16,15,5001,14,23440,66
1653997233,601,0,-16,15,5001,13,23433,66
1653997234,601,0,-16,15,5000,14,23414,66
1653997235,601,0,-16,15,5000,14,23431,66
1653997236,601,0,-16,15,5000,14,23423,66
1653997237,601,0,-16,15,5000,14,23431,66
1653997238,601,0,-16,15,5000,14,23425,66
1653997239,601,0,-16,15,5000,14,23427,66
1653997240,601,0,-16,15,5000,14,23430,66
1653997241,601,0,-16,15,5000,14,23429,66
1653997242,601,0,-16,15,5000,14,23436,66
1653997243,601,0,-16,15,5000,14,23439,66
1653997244,601,0,-16,15,5000,14,23440,66
1653997245,601,0,-16,15,5000,14,23453,66
1653997246,601,0,-16,15,5000,14,23451,66
1653997247,601,0,-16,15,5000,14,23443,66
1653997248,601,0,-16,15,5000,14,23431,66
1653997249,601,0,-16,15,5000,14,23445,66
1653997250,601,0,-16,15,5000,14,23464,66
1653997251,601,0,-16,15,5001,14,23463,66
1653997252,601,0,-16,15,5001,14,23451,66
1653997253,601,0,-16,15,5002,14,23447,66
1653997254,601,0,-16,15,5001,14,23434,66
1653997255,601,0,-16,15,5000,14,23447,66
1653997256,601,0,-16,15,5000,14,23451,66
1653997257,601,0,-16,15,5001,14,23463,66
1653997258,601,0,-16,15,5002,14,23454,67
1653997259,601,0,-16,15,5002,14,23453,67
1653997260,601,0,-16,15,5001,14,23443,66
1653997261,601,0,-16,15,5001,14,23452,66
1653997262,601,0,-16,15,5000,14,23435,66
1653997263,601,0,-16,15,5001,14,23458,66
1653997264,601,0,-16,15,5001,14,23451,66
1653997265,601,0,-16,15,5001,14,23450,66
1653997266,601,0,-16,15,5001,14,23452,66
1653997267,601,0,-16,15,5000,14,23446,66
1653997268,601,0,-16,15,5000,14,23452,66
1653997269,601,0,-16,15,5000,14,23453,66
1653997270,601,0,-16,15,5000,14,23455,66
1653997271,601,0,-16,15,5000,14,23444,66
1653997272,601,0,-16,15,4999,14,23439,66
1653997273,601,0,-16,15,5000,14,23463,66
1653997274,601,0,-16,15,5000,14,23449,66
1653997275,601,0,-16,15,5000,14,23452,66
1653997276,601,0,-16,15,5000,14,23447,66
1653997277,601,0,-16,15,5000,14,23440,66
1653997278,601,0,-16,15,5000,14,23452,66
1653997279,601,0,-16,15,5000,14,23456,66
1653997280,601,0,-16,15,5001,14,23457,66
1653997281,601,0,-16,15,5001,14,23445,66
1653997282,601,0,-16,15,5001,14,23439,66
1653997283,601,0,-16,15,5001,14,23435,66
1653997284,601,0,-16,15,5001,14,23457,66
1653997285,601,0,-16,15,5001,14,23462,66
1653997286,601,0,-16,15,5001,14,23454,66
1653997287,601,0,-16,15,5002,14,23459,66
1653997288,601,0,-16,15,5002,14,23446,66
1653997289,601,0,-16,15,5001,14,23444,66
1653997290,601,0,-16,15,5000,14,23435,66
1653997291,601,0,-16,15,5000,15,23440,66
1653997292,601,0,-16,15,5000,14,23452,66
1653997293,601,0,-16,15,5000,13,23449,66
1653997294,601,0,-16,15,5000,14,23430,66
1653997295,601,0,-16,15,4999,14,23443,66
