Ts,ActP
1648784980,47
1648784981,47
1648784982,47
1648784983,47
1648784984,47
1648784985,47
1648784986,47
1648784987,47
1648784988,47
1648784989,47
1648784990,47
1648784991,47
1648784992,47
1648784993,47
1648784994,47
1648784995,47
1648784996,47
1648784997,47
1648784998,47
1648784999,47
1648785000,47
1648785001,47
1648785002,47
1648785003,47
1648785004,47
1648785005,47
1648785006,47
1648785007,47
1648785008,47
1648785009,47
1648785010,47
1648785011,47
1648785012,47
1648785013,47
1648785014,47
1648785015,47
1648785016,47
1648785017,47
1648785018,47
1648785019,47
1648785020,47
1648785021,47
1648785022,47
1648785023,47
1648785024,47
1648785025,47
1648785026,47
1648785027,47
1648785028,47
1648785029,47
1648785030,47
1648785031,47
1648785032,47
1648785033,47
1648785034,47
1648785035,47
1648785036,47
1648785037,47
1648785038,47
1648785039,47
1648785040,47
1648785041,47
1648785042,47
1648785043,47
1648785044,47
1648785045,47
1648785046,47
1648785047,47
1648785048,47
1648785049,47
1648785050,47
1648785051,47
1648785052,47
1648785053,47
1648785054,47
1648785055,47
1648785056,47
1648785057,47
1648785058,47
1648785059,47
1648785060,47
1648785061,47
1648785062,47
1648785063,47
1648785064,47
1648785065,47
1648785066,47
1648785067,47
1648785068,47
1648785069,47
1648785070,47
1648785071,47
1648785072,47
1648785073,47
1648785074,47
1648785075,47
1648785076,47
1648785077,47
1648785078,47
1648785079,47
1648785080,47
1648785081,47
1648785082,47
1648785083,47
1648785084,47
1648785085,47
1648785086,47
1648785087,47
1648785088,47
1648785089,47
1648785090,47
1648785091,47
1648785092,47
1648785093,47
1648785094,47
1648785095,47
1648785096,47
1648785097,47
1648785098,47
1648785099,47
1648785100,47
1648785101,47
1648785102,47
1648785103,47
1648785104,47
1648785105,47
1648785106,47
1648785107,47
1648785108,47
1648785109,47
1648785110,47
1648785111,47
1648785112,47
1648785113,47
1648785114,47
1648785115,47
1648785116,47
1648785117,47
1648785118,47
1648785119,47
1648785120,47
1648785121,47
1648785122,47
1648785123,47
1648785124,47
1648785125,47
1648785126,47
1648785127,47
1648785128,47
1648785129,47
1648785130,47
1648785131,47
1648785132,47
1648785133,47
1648785134,47
1648785135,47
1648785136,47
1648785137,47
1648785138,47
1648785139,47
1648785140,47
1648785141,47
1648785142,47
1648785143,47
1648785144,47
1648785145,47
1648785146,47
1648785147,47
1648785148,47
1648785149,47
1648785150,47
1648785151,47
1648785152,47
1648785153,47
1648785154,47
1648785155,47
1648785156,47
1648785157,47
1648785158,47
1648785159,47
1648785160,47
1648785161,47
1648785162,47
1648785163,47
1648785164,47
1648785165,47
1648785166,47
1648785167,47
1648785168,47
1648785169,47
1648785170,47
1648785171,47
1648785172,47
1648785173,47
1648785174,47
1648785175,47
1648785176,47
1648785177,47
1648785178,47
1648785179,47
1648785180,47
1648785181,47
1648785182,47
1648785183,47
1648785184,47
1648785185,47
1648785186,47
1648785187,47
1648785188,47
1648785189,47
1648785190,47
1648785191,47
1648785192,47
1648785193,47
1648785194,47
1648785195,47
1648785196,47
1648785197,47
1648785198,47
1648785199,47
1648785200,47
1648785201,47
1648785202,47
1648785203,47
1648785204,47
1648785205,47
1648785206,47
1648785207,47
1648785208,47
1648785209,47
1648785210,47
1648785211,47
1648785212,47
1648785213,47
1648785214,47
1648785215,47
1648785216,47
1648785217,47
1648785218,47
1648785219,47
1648785220,47
1648785221,47
1648785222,47
1648785223,47
1648785224,47
1648785225,47
1648785226,47
1648785227,47
1648785228,47
1648785229,47
1648785230,47
1648785231,47
1648785232,47
1648785233,47
1648785234,47
1648785235,47
1648785236,47
1648785237,47
1648785238,47
1648785239,47
1648785240,47
1648785241,47
1648785242,47
1648785243,47
1648785244,47
1648785245,47
1648785246,47
1648785247,47
1648785248,47
1648785249,47
1648785250,47
1648785251,46
1648785252,47
1648785253,47
1648785254,46
1648785255,47
1648785256,47
1648785257,47
1648785258,47
1648785259,46
1648785260,47
1648785261,47
1648785262,47
1648785263,47
1648785264,46
1648785265,47
1648785266,47
1648785267,46
1648785268,46
1648785269,47
1648785270,47
1648785271,47
1648785272,47
1648785273,47
1648785274,47
1648785275,47
1648785276,47
1648785277,47
1648785278,47
1648785279,47
1648785280,47
1648785281,47
1648785282,47
1648785283,47
1648785284,47
1648785285,47
1648785286,47
1648785287,47
1648785288,46
1648785289,47
1648785290,46
1648785291,47
1648785292,47
1648785293,46
1648785294,47
1648785295,47
1648785296,47
1648785297,46
1648785298,47
1648785299,47
1648785300,47
1648785301,47
1648785302,47
1648785303,47
1648785304,47
1648785305,47
1648785306,47
1648785307,47
1648785308,47
1648785309,47
1648785310,47
1648785311,47
1648785312,47
1648785313,46
1648785314,46
1648785315,46
1648785316,46
1648785317,46
1648785318,46
1648785319,46
1648785320,46
1648785321,46
1648785322,46
1648785323,46
1648785324,47
1648785325,46
1648785326,46
1648785327,46
1648785328,47
1648785329,47
1648785330,46
1648785331,46
1648785332,47
1648785333,46
1648785334,46
1648785335,46
1648785336,46
1648785337,47
1648785338,46
1648785339,46
1648785340,46
1648785341,46
1648785342,47
1648785343,47
1648785344,46
1648785345,46
1648785346,46
1648785347,46
1648785348,46
1648785349,46
1648785350,46
1648785351,46
1648785352,46
1648785353,47
1648785354,46
1648785355,46
1648785356,46
1648785357,47
1648785358,46
1648785359,46
1648785360,46
1648785361,46
1648785362,46
1648785363,46
1648785364,46
1648785365,46
1648785366,46
1648785367,46
1648785368,46
1648785369,47
1648785370,46
1648785371,46
1648785372,46
1648785373,46
1648785374,47
1648785375,47
1648785376,47
1648785377,47
1648785378,47
1648785379,47
1648785380,47
1648785381,47
1648785382,47
1648785383,47
1648785384,47
1648785385,46
1648785386,46
1648785387,46
1648785388,46
1648785389,46
1648785390,46
1648785391,46
1648785392,46
1648785393,46
1648785394,46
1648785395,46
1648785396,46
1648785397,46
1648785398,46
1648785399,46
1648785400,46
1648785401,46
1648785402,46
1648785403,46
1648785404,46
1648785405,46
1648785406,46
1648785407,46
1648785408,46
1648785409,46
1648785410,46
1648785411,46
1648785412,46
1648785413,46
1648785414,46
1648785415,46
1648785416,46
1648785417,46
1648785418,46
1648785419,46
1648785420,46
1648785421,46
1648785422,46
1648785423,46
1648785424,46
1648785425,46
1648785426,46
1648785427,46
1648785428,46
1648785429,46
1648785430,46
1648785431,46
1648785432,46
1648785433,46
1648785434,46
1648785435,46
1648785436,46
1648785437,46
1648785438,46
1648785439,46
1648785441,46
1648785441,46
1648785442,46
1648785443,46
1648785444,46
1648785445,46
1648785446,46
1648785447,46
1648785448,46
1648785449,46
1648785450,46
1648785451,46
1648785452,46
1648785453,46
1648785454,46
1648785455,46
1648785456,46
1648785457,46
1648785458,46
1648785459,46
1648785460,46
1648785461,46
1648785462,46
1648785463,46
1648785464,46
1648785465,46
1648785466,46
1648785467,46
1648785468,46
1648785469,46
1648785470,46
1648785471,46
1648785472,46
1648785473,46
1648785474,46
1648785475,46
1648785476,46
1648785477,46
1648785478,46
1648785479,46
1648785480,46
1648785481,46
1648785482,46
1648785483,46
1648785484,46
1648785485,46
1648785486,46
1648785487,46
1648785488,46
1648785489,46
1648785490,46
1648785491,46
1648785492,46
1648785493,46
1648785494,46
1648785495,46
1648785496,46
1648785497,46
1648785498,46
1648785499,46
1648785500,46
1648785501,46
1648785502,46
1648785503,46
1648785504,46
1648785505,46
1648785506,46
1648785507,46
1648785508,46
1648785509,46
1648785510,46
1648785511,46
1648785512,46
1648785513,46
1648785514,46
1648785515,46
1648785516,46
1648785517,46
1648785518,46
1648785519,46
1648785520,46
1648785521,46
1648785522,46
1648785523,46
1648785524,46
1648785525,46
1648785526,46
1648785527,46
1648785528,46
1648785529,46
1648785530,46
1648785531,46
1648785532,46
1648785533,46
1648785534,46
1648785535,46
1648785536,46
1648785537,46
1648785538,46
1648785539,46
1648785540,46
1648785541,46
1648785542,46
1648785543,46
1648785544,46
1648785545,46
1648785546,46
1648785547,46
1648785548,46
1648785549,46
1648785550,46
1648785551,46
1648785552,46
1648785553,46
1648785554,46
1648785555,46
1648785556,46
1648785557,46
1648785558,46
1648785559,46
1648785560,46
1648785561,46
1648785562,46
1648785563,46
1648785564,46
1648785565,46
1648785566,46
1648785567,46
1648785568,46
1648785569,46
1648785570,46
1648785571,46
1648785572,46
1648785573,46
1648785574,46
1648785575,46
1648785576,46
1648785577,46
1648785578,46
1648785579,46
1648785580,46
1648785581,46
1648785582,46
1648785583,46
1648785584,46
1648785585,46
1648785586,46
1648785587,46
1648785588,46
1648785589,46
1648785590,46
1648785591,46
1648785592,46
1648785593,46
1648785594,46
1648785595,46
1648785596,46
1648785597,46
1648785598,46
1648785599,46
1648785600,46
1648785601,46
1648785602,46
1648785603,46
1648785604,46
1648785605,46
1648785606,46
1648785607,46
1648785608,46
1648785609,46
1648785610,46
1648785611,46
1648785612,46
1648785613,46
1648785614,46
1648785615,46
1648785616,46
1648785617,46
1648785618,46
1648785619,46
1648785620,46
1648785621,46
1648785622,46
1648785623,46
1648785624,46
1648785625,46
1648785626,46
1648785627,46
1648785628,46
1648785629,46
1648785630,46
1648785631,46
1648785632,46
1648785633,46
1648785634,46
1648785635,46
1648785636,46
1648785637,46
1648785638,46
1648785639,46
1648785640,46
1648785641,46
1648785642,46
1648785643,46
1648785644,46
1648785645,46
1648785646,46
1648785647,46
1648785648,46
1648785649,46
1648785650,46
1648785651,46
1648785652,46
1648785653,46
1648785654,46
1648785655,46
1648785656,46
1648785657,46
1648785658,46
1648785659,46
1648785660,46
1648785661,46
1648785662,46
1648785663,46
1648785664,46
1648785665,46
1648785666,46
1648785667,46
1648785668,46
1648785669,46
1648785670,46
1648785671,46
1648785672,46
1648785673,46
1648785674,46
1648785675,46
1648785676,46
1648785677,46
1648785678,46
1648785679,46
1648785680,46
1648785681,46
1648785682,46
1648785683,46
1648785684,46
1648785685,45
1648785686,45
1648785687,46
1648785688,46
1648785689,46
1648785690,46
1648785691,46
1648785692,46
1648785693,46
1648785694,46
1648785695,46
1648785696,46
1648785697,46
1648785698,46
1648785699,46
1648785700,46
1648785701,45
1648785702,46
1648785703,46
1648785704,46
1648785705,46
1648785706,46
1648785707,46
1648785708,46
1648785709,46
1648785710,46
1648785711,46
1648785712,46
1648785713,46
1648785714,46
1648785715,46
1648785716,46
1648785717,46
1648785718,45
1648785719,45
1648785720,45
1648785721,45
1648785722,45
1648785723,46
1648785724,45
1648785725,46
1648785726,46
1648785727,45
1648785728,46
1648785729,46
1648785730,46
1648785731,46
1648785732,46
1648785733,46
1648785734,46
1648785735,46
1648785736,46
1648785737,46
1648785738,45
1648785739,46
1648785740,45
1648785741,46
1648785742,46
1648785743,46
1648785744,46
1648785745,46
1648785746,46
1648785747,46
1648785748,46
1648785749,46
1648785750,46
1648785751,46
1648785752,46
1648785753,46
1648785754,46
1648785755,46
1648785756,46
1648785757,46
1648785758,46
1648785759,46
1648785760,45
1648785761,46
1648785762,46
1648785763,46
1648785764,46
1648785765,46
1648785766,46
1648785767,46
1648785768,46
1648785769,46
1648785770,46
1648785771,46
1648785772,46
1648785773,46
1648785774,46
1648785775,46
1648785776,46
1648785777,46
1648785778,46
1648785779,46
1648785780,46
1648785781,46
1648785782,46
1648785783,46
1648785784,46
1648785785,46
1648785786,46
1648785787,46
1648785788,45
1648785789,45
1648785790,46
1648785791,46
1648785792,46
1648785793,46
1648785794,46
1648785795,46
1648785796,46
1648785797,46
1648785798,46
1648785799,46
1648785800,46
1648785801,46
1648785802,46
1648785803,46
1648785804,46
1648785805,46
1648785806,46
1648785807,46
1648785808,46
1648785809,46
1648785810,45
1648785811,45
1648785812,46
1648785813,45
1648785814,45
1648785815,45
1648785816,46
1648785817,46
1648785818,46
1648785819,46
1648785820,46
1648785821,46
1648785822,46
1648785823,46
1648785824,46
1648785825,46
1648785826,46
1648785827,46
1648785828,46
1648785829,46
1648785830,46
1648785831,45
1648785832,46
1648785833,45
1648785834,45
1648785835,45
1648785836,45
1648785837,45
1648785838,45
1648785839,45
1648785840,45
1648785841,45
1648785842,45
1648785843,45
1648785844,45
1648785845,45
1648785846,45
1648785847,45
1648785848,45
1648785849,46
1648785850,46
1648785851,46
1648785852,45
1648785853,45
1648785854,45
1648785855,45
1648785856,46
1648785857,45
1648785858,45
1648785859,45
1648785860,46
1648785861,45
1648785862,46
1648785863,46
1648785864,45
1648785865,45
1648785866,45
1648785867,45
1648785868,45
1648785869,45
1648785870,45
1648785871,45
1648785872,45
1648785873,45
1648785874,45
1648785875,45
1648785876,45
1648785877,45
1648785878,45
1648785879,45
1648785880,45
1648785881,45
1648785882,45
1648785883,46
1648785884,46
1648785885,46
1648785886,45
1648785887,45
1648785888,45
1648785889,45
1648785890,45
1648785891,45
1648785892,45
1648785893,45
1648785894,45
1648785895,45
1648785896,45
1648785897,45
1648785898,45
1648785899,45
1648785900,45
1648785901,45
1648785902,45
1648785903,45
1648785904,45
1648785905,45
1648785906,45
1648785907,45
1648785908,45
1648785909,45
1648785910,45
1648785911,45
1648785912,45
1648785913,45
1648785914,45
1648785915,45
1648785916,45
1648785917,45
1648785918,45
1648785919,45
1648785920,45
1648785921,45
1648785922,45
1648785923,45
1648785924,45
1648785925,45
1648785926,45
1648785927,45
1648785928,45
1648785929,45
1648785930,45
1648785931,45
1648785932,45
1648785933,45
1648785934,45
1648785935,45
1648785936,45
1648785937,46
1648785938,46
1648785939,45
1648785940,45
1648785941,45
1648785942,45
1648785943,45
1648785944,45
1648785945,45
1648785946,45
1648785947,45
1648785948,45
1648785949,45
1648785950,45
1648785951,45
1648785952,45
1648785953,45
1648785954,45
1648785955,45
1648785956,45
1648785957,45
1648785958,45
1648785959,45
1648785960,45
1648785961,45
1648785962,45
1648785963,45
1648785964,45
1648785965,45
1648785966,45
1648785967,45
1648785968,45
1648785969,45
1648785970,45
1648785971,45
1648785972,45
1648785973,45
1648785974,45
1648785975,45
1648785976,45
1648785977,45
1648785978,45
1648785979,45
1648785980,45
1648785981,45
1648785982,45
1648785983,45
1648785984,45
1648785985,45
1648785986,45
1648785987,45
1648785988,45
1648785989,45
1648785990,45
1648785991,45
1648785992,45
1648785993,45
1648785994,45
1648785995,45
1648785996,45
1648785997,45
1648785998,45
1648785999,45
1648786000,45
1648786001,45
1648786002,45
1648786003,45
1648786004,45
1648786005,45
1648786006,45
1648786007,45
1648786008,45
1648786009,45
1648786010,45
1648786011,45
1648786012,45
1648786013,45
1648786014,45
1648786015,45
1648786016,45
1648786017,46
1648786018,45
1648786019,45
1648786020,45
1648786021,45
1648786022,45
1648786023,45
1648786024,45
1648786025,45
1648786026,45
1648786027,45
1648786028,45
1648786029,45
1648786030,45
1648786031,45
1648786032,45
1648786033,45
1648786034,45
1648786035,45
1648786036,45
1648786037,45
1648786038,45
1648786039,45
1648786041,45
1648786043,45
1648786043,45
1648786043,45
1648786044,45
1648786045,45
1648786046,45
1648786047,45
1648786048,45
1648786049,45
1648786050,45
1648786051,45
1648786052,45
1648786053,45
1648786054,45
1648786055,45
1648786056,45
1648786057,45
1648786058,45
1648786059,45
1648786060,45
1648786061,45
1648786062,45
1648786063,45
1648786064,45
1648786065,45
1648786066,45
1648786067,45
1648786068,45
1648786069,45
1648786070,45
1648786071,45
1648786072,45
1648786073,45
1648786074,45
1648786075,45
1648786076,45
1648786077,45
1648786078,45
1648786079,45
1648786080,45
1648786081,45
1648786082,45
1648786083,45
1648786084,45
1648786085,45
1648786086,45
1648786087,45
1648786088,45
1648786089,45
1648786090,45
1648786091,45
1648786092,45
1648786093,45
1648786094,45
1648786095,45
1648786096,45
1648786097,45
1648786098,45
1648786099,45
1648786100,45
1648786101,45
1648786102,45
1648786103,45
1648786104,45
1648786105,45
1648786106,45
1648786107,45
1648786108,45
1648786109,45
1648786110,45
1648786111,45
1648786112,45
1648786113,45
1648786114,45
1648786115,45
1648786116,45
1648786117,45
1648786118,45
1648786119,45
1648786120,45
1648786121,45
1648786122,45
1648786123,45
1648786124,45
1648786125,45
1648786126,45
1648786127,45
1648786128,45
1648786129,45
1648786130,45
1648786131,45
1648786132,45
1648786133,45
1648786134,45
1648786135,45
1648786136,45
1648786137,45
1648786138,5
1648786139,0
1648786140,0
1648786141,0
1648786142,0
1648786143,0
1648786144,0
1648786145,0
1648786146,0
1648786147,0
1648786148,0
1648786149,0
1648786150,0
1648786151,0
1648786152,0
1648786153,0
1648786154,0
1648786155,0
1648786156,0
1648786157,0
1648786158,0
1648786159,0
1648786160,0
1648786161,0
1648786162,0
1648786163,0
1648786164,0
1648786165,0
1648786166,0
1648786167,0
1648786168,0
1648786169,0
1648786170,0
1648786171,0
1648786172,0
1648786173,0
1648786174,0
1648786175,0
1648786176,0
1648786177,0
1648786178,0
1648786179,0
1648786180,0
1648786181,0
1648786182,0
1648786183,0
1648786184,0
1648786185,0
1648786186,0
1648786187,0
1648786188,0
1648786189,0
1648786190,0
1648786191,0
1648786192,0
1648786193,0
1648786194,0
1648786195,0
1648786196,0
1648786197,0
1648786198,0
1648786199,0
1648786200,0
1648786201,0
1648786202,0
1648786203,0
1648786204,0
1648786205,0
1648786206,0
1648786207,0
1648786208,0
1648786209,0
1648786210,0
1648786211,0
1648786212,0
1648786213,0
1648786214,0
1648786215,0
1648786216,0
1648786217,0
1648786218,0
1648786219,0
1648786220,0
1648786221,0
1648786222,0
1648786223,0
1648786224,0
1648786225,0
1648786226,0
1648786227,0
1648786228,0
1648786229,0
1648786230,0
1648786231,0
1648786232,0
1648786233,0
1648786234,0
1648786235,0
1648786236,0
1648786237,0
1648786238,0
1648786239,0
1648786240,0
1648786241,0
1648786242,0
1648786243,0
1648786244,0
1648786245,0
1648786246,0
1648786247,0
1648786248,0
1648786249,0
1648786250,0
1648786251,0
1648786252,0
1648786253,0
1648786254,0
1648786255,0
1648786256,0
1648786257,0
1648786258,0
1648786259,0
1648786260,0
1648786261,0
1648786262,0
1648786263,0
1648786264,0
1648786265,0
1648786266,0
1648786267,0
1648786268,0
1648786269,0
1648786270,0
1648786271,0
1648786272,0
1648786273,0
1648786274,0
1648786275,0
1648786276,0
1648786277,0
1648786278,0
1648786279,0
1648786280,0
1648786281,0
1648786282,0
1648786283,0
1648786284,0
1648786285,0
1648786286,0
1648786287,0
1648786288,0
1648786289,0
1648786290,0
1648786291,0
1648786292,0
1648786293,0
1648786294,0
1648786295,0
1648786296,0
1648786297,0
1648786298,0
1648786299,0
1648786300,0
1648786301,0
1648786302,0
1648786303,0
1648786304,0
1648786305,0
1648786306,0
1648786307,0
1648786308,0
1648786309,0
1648786310,0
1648786311,0
1648786312,0
1648786313,0
1648786314,0
1648786315,0
1648786316,0
1648786317,0
1648786318,0
1648786319,0
1648786320,0
1648786321,0
1648786322,0
1648786323,0
1648786324,0
1648786325,0
1648786326,0
1648786327,0
1648786328,0
1648786329,0
1648786330,0
1648786331,0
1648786332,0
1648786333,0
1648786334,0
1648786335,0
1648786336,0
1648786337,0
1648786338,0
1648786339,0
1648786340,0
1648786341,0
1648786342,0
1648786343,0
1648786344,0
1648786345,0
1648786346,0
1648786347,0
1648786348,0
1648786349,0
1648786350,0
1648786351,0
1648786352,0
1648786353,0
1648786354,0
1648786355,0
1648786356,0
1648786357,0
1648786358,0
1648786359,0
1648786360,0
1648786361,0
1648786362,0
1648786363,0
1648786364,0
1648786365,0
1648786366,0
1648786367,0
1648786368,0
1648786369,0
1648786370,0
1648786371,0
1648786372,0
1648786373,0
1648786374,0
1648786375,0
1648786376,0
1648786377,0
1648786378,0
1648786379,0
1648786380,0
1648786381,0
1648786382,0
1648786383,0
1648786384,0
1648786385,0
1648786386,0
1648786387,0
1648786388,0
1648786389,0
1648786390,0
1648786391,0
1648786392,0
1648786393,0
1648786394,0
1648786395,0
1648786396,0
1648786397,0
1648786398,0
1648786399,0
1648786400,0
1648786401,0
1648786402,0
1648786403,0
1648786404,0
1648786405,0
1648786406,0
1648786407,0
1648786408,0
1648786409,0
1648786410,0
1648786411,0
1648786412,0
1648786413,0
1648786414,0
1648786415,0
1648786416,0
1648786417,0
1648786418,0
1648786419,0
1648786420,0
1648786421,0
1648786422,0
1648786423,0
1648786424,0
1648786425,0
1648786426,0
1648786427,0
1648786428,0
1648786429,0
1648786430,0
1648786431,0
1648786432,0
1648786433,0
1648786434,0
1648786435,0
1648786436,0
1648786437,0
1648786438,0
1648786439,0
1648786440,0
1648786441,0
1648786442,0
1648786443,0
1648786444,0
1648786445,0
1648786446,0
1648786447,0
1648786448,0
1648786449,0
1648786450,0
1648786451,0
1648786452,0
1648786453,0
1648786454,0
1648786455,0
1648786456,0
1648786457,0
1648786458,0
1648786459,0
1648786460,0
1648786461,0
1648786462,0
1648786463,0
1648786464,0
1648786465,0
1648786466,0
1648786467,0
1648786468,0
1648786469,0
1648786470,0
1648786471,0
1648786472,0
1648786473,0
1648786474,0
1648786475,0
1648786476,0
1648786477,0
1648786478,0
1648786479,0
1648786480,0
1648786481,0
1648786482,0
1648786483,0
1648786484,0
1648786485,0
1648786486,0
1648786487,0
1648786488,0
1648786489,0
1648786490,0
1648786491,0
1648786492,0
1648786493,0
1648786494,0
1648786495,0
1648786496,0
1648786497,0
1648786498,0
1648786499,0
1648786500,0
1648786501,0
1648786502,0
1648786503,0
1648786504,0
1648786505,0
1648786506,0
1648786507,0
1648786508,0
1648786509,0
1648786510,0
1648786511,0
1648786512,0
1648786513,0
1648786514,0
1648786515,0
1648786516,0
1648786517,0
1648786518,0
1648786519,0
1648786520,0
1648786521,0
1648786522,0
1648786523,0
1648786524,0
1648786525,0
1648786526,0
1648786527,0
1648786528,0
1648786529,0
1648786530,0
1648786531,0
1648786532,0
1648786533,0
1648786534,0
1648786535,0
1648786536,0
1648786537,0
1648786538,0
1648786539,0
1648786540,0
1648786541,0
1648786542,0
1648786543,0
1648786544,0
1648786545,0
1648786546,0
1648786547,0
1648786548,0
1648786549,0
1648786550,0
1648786551,0
1648786552,0
1648786553,0
1648786554,0
1648786555,0
1648786556,0
1648786557,0
1648786558,0
1648786559,0
1648786560,0
1648786561,0
1648786562,0
1648786563,0
1648786564,0
1648786565,0
1648786566,0
1648786567,0
1648786568,0
1648786569,0
1648786570,0
1648786571,0
1648786572,0
1648786573,0
1648786574,0
1648786575,0
1648786576,0
1648786577,0
1648786578,0
1648786579,0
1648786580,0
1648786581,0
1648786582,0
1648786583,0
1648786584,0
1648786585,0
1648786586,0
1648786587,0
1648786588,0
1648786589,0
1648786590,0
1648786591,0
1648786592,0
1648786593,0
1648786594,0
1648786595,0
1648786596,0
1648786597,0
1648786598,0
1648786599,0
1648786600,0
1648786601,0
1648786602,0
1648786603,0
1648786604,0
1648786605,0
1648786606,0
1648786607,0
1648786608,0
1648786609,0
1648786610,0
1648786611,0
1648786612,0
1648786613,0
1648786614,0
1648786615,0
1648786616,0
1648786617,0
1648786618,0
1648786619,0
1648786620,0
1648786621,0
1648786622,0
1648786623,0
1648786624,0
1648786625,0
1648786626,0
1648786627,0
1648786628,0
1648786629,0
1648786630,0
1648786631,0
1648786632,0
1648786633,0
1648786634,0
1648786635,0
1648786636,0
1648786637,0
1648786638,0
1648786639,0
1648786640,0
1648786642,0
1648786643,0
1648786643,0
1648786646,0
1648786646,0
1648786646,0
1648786647,0
1648786648,0
1648786649,0
1648786650,0
1648786651,0
1648786652,0
1648786653,0
1648786654,0
1648786655,0
1648786656,0
1648786657,0
1648786658,0
1648786659,0
1648786660,0
1648786661,0
1648786662,0
1648786663,0
1648786664,0
1648786665,0
1648786666,0
1648786667,0
1648786668,0
1648786669,0
1648786670,0
1648786671,0
1648786672,0
1648786673,0
1648786674,0
1648786675,0
1648786676,0
1648786677,0
1648786678,0
1648786679,0
1648786680,0
1648786681,0
1648786682,0
1648786683,0
1648786684,0
1648786685,0
1648786686,0
1648786687,0
1648786688,0
1648786689,0
1648786690,0
1648786691,0
1648786692,0
1648786693,0
1648786694,0
1648786695,0
1648786696,0
1648786697,0
1648786698,0
1648786699,0
1648786700,0
1648786701,0
1648786702,0
1648786703,0
1648786704,0
1648786705,0
1648786706,0
1648786707,0
1648786708,0
1648786709,0
1648786710,0
1648786711,0
1648786712,0
1648786713,0
1648786714,0
1648786715,0
1648786716,0
1648786717,0
1648786718,0
1648786719,0
1648786720,0
1648786721,0
1648786722,0
1648786723,0
1648786724,0
1648786725,0
1648786726,0
1648786727,0
1648786728,0
1648786729,0
1648786730,0
1648786731,0
1648786732,0
1648786733,0
1648786734,0
1648786735,0
1648786736,0
1648786737,0
1648786738,0
1648786739,0
1648786740,0
1648786741,0
1648786742,0
1648786743,0
1648786744,0
1648786745,0
1648786746,0
1648786747,0
1648786748,0
1648786749,0
1648786750,0
1648786751,0
1648786752,0
1648786753,0
1648786754,0
1648786755,0
1648786756,0
1648786757,0
1648786758,0
1648786759,0
1648786760,0
1648786761,0
1648786762,0
1648786763,0
1648786764,0
1648786765,0
1648786766,0
1648786767,0
1648786768,0
1648786769,0
1648786770,0
1648786771,0
1648786772,0
1648786773,0
1648786774,0
1648786775,0
1648786776,0
1648786777,0
1648786778,0
1648786779,0
1648786780,0
1648786781,0
1648786782,0
1648786783,0
1648786784,0
1648786785,0
1648786786,0
1648786787,0
1648786788,0
1648786789,0
1648786790,0
1648786791,0
1648786792,0
1648786793,0
1648786794,0
1648786795,0
1648786796,0
1648786797,0
1648786798,0
1648786799,0
1648786800,0
1648786801,0
1648786802,0
1648786803,0
1648786804,0
1648786805,0
1648786806,0
1648786807,0
1648786808,0
1648786809,0
1648786810,0
1648786811,0
1648786812,0
1648786813,0
1648786814,0
1648786815,0
1648786816,0
1648786817,0
1648786818,0
1648786819,0
1648786820,0
1648786821,0
1648786822,0
1648786823,0
1648786824,0
1648786825,0
1648786826,0
1648786827,0
1648786828,0
1648786829,0
1648786830,0
1648786831,0
1648786832,0
1648786833,0
1648786834,0
1648786835,0
1648786836,0
1648786837,0
1648786838,0
1648786839,0
1648786840,0
1648786841,0
1648786842,0
1648786843,0
1648786844,0
1648786845,0
1648786846,0
1648786847,0
1648786848,0
1648786849,0
1648786850,0
1648786851,0
1648786852,0
1648786853,0
1648786854,0
1648786855,0
1648786856,0
1648786857,0
1648786858,0
1648786859,0
1648786860,0
1648786861,0
1648786862,0
1648786863,0
1648786864,0
1648786865,0
1648786866,0
1648786867,0
1648786868,0
1648786869,0
1648786870,0
1648786871,0
1648786872,0
1648786873,0
1648786874,0
1648786875,0
1648786876,0
1648786877,0
1648786878,0
1648786879,0
1648786880,0
1648786881,0
1648786882,0
1648786883,0
1648786884,0
1648786885,0
1648786886,0
1648786887,0
1648786888,0
1648786889,0
1648786890,0
1648786891,0
1648786892,0
1648786893,0
1648786894,0
1648786895,0
1648786896,0
1648786897,0
1648786898,0
1648786899,0
1648786900,0
1648786901,0
1648786902,0
1648786903,0
1648786904,0
1648786905,0
1648786906,0
1648786907,0
1648786908,0
1648786909,0
1648786910,0
1648786911,0
1648786912,0
1648786913,0
1648786914,0
1648786915,0
1648786916,0
1648786917,0
1648786918,0
1648786919,0
1648786920,0
1648786921,0
1648786922,0
1648786923,0
1648786924,0
1648786925,0
1648786926,0
1648786927,0
1648786928,0
1648786929,0
1648786930,0
1648786931,0
1648786932,0
1648786933,0
1648786934,0
1648786935,0
1648786936,0
1648786937,0
1648786938,0
1648786939,0
1648786940,0
1648786941,0
1648786942,0
1648786943,0
1648786944,0
1648786945,0
1648786946,0
1648786947,0
1648786948,0
1648786949,0
1648786950,0
1648786951,0
1648786952,0
1648786953,0
1648786954,0
1648786955,0
1648786956,0
1648786957,0
1648786958,0
1648786959,0
1648786960,0
1648786961,0
1648786962,0
1648786963,0
1648786964,0
1648786965,0
1648786966,0
1648786967,0
1648786968,0
1648786969,0
1648786970,0
1648786971,0
1648786972,0
1648786973,0
1648786974,0
1648786975,0
1648786976,0
1648786977,0
