Id,ActP__variance_larger_than_standard_deviation,ActP__sum_values,ActP__mean_abs_change,ActP__mean_change,ActP__median,ActP__mean,ActP__length,ActP__standard_deviation,ActP__variation_coefficient,ActP__variance,ActP__skewness,ActP__kurtosis,ActP__root_mean_square,ActP__count_above_mean,ActP__count_below_mean,ActP__maximum,ActP__absolute_maximum,ActP__minimum,ActP__number_peaks__n_5,"ActP__fft_aggregated__aggtype_""centroid""","ActP__fft_aggregated__aggtype_""variance""","ActP__fft_aggregated__aggtype_""skew""","ActP__fft_aggregated__aggtype_""kurtosis""",ActP__fourier_entropy__bins_5,ActP__fourier_entropy__bins_10,Current__variance_larger_than_standard_deviation,Current__sum_values,Current__mean_abs_change,Current__mean_change,Current__median,Current__mean,Current__length,Current__standard_deviation,Current__variation_coefficient,Current__variance,Current__skewness,Current__kurtosis,Current__root_mean_square,Current__count_above_mean,Current__count_below_mean,Current__maximum,Current__absolute_maximum,Current__minimum,Current__number_peaks__n_5,"Current__fft_aggregated__aggtype_""centroid""","Current__fft_aggregated__aggtype_""variance""","Current__fft_aggregated__aggtype_""skew""","Current__fft_aggregated__aggtype_""kurtosis""",Current__fourier_entropy__bins_5,Current__fourier_entropy__bins_10,Vibration__variance_larger_than_standard_deviation,Vibration__sum_values,Vibration__mean_abs_change,Vibration__mean_change,Vibration__median,Vibration__mean,Vibration__length,Vibration__standard_deviation,Vibration__variation_coefficient,Vibration__variance,Vibration__skewness,Vibration__kurtosis,Vibration__root_mean_square,Vibration__count_above_mean,Vibration__count_below_mean,Vibration__maximum,Vibration__absolute_maximum,Vibration__minimum,Vibration__number_peaks__n_5,"Vibration__fft_aggregated__aggtype_""centroid""","Vibration__fft_aggregated__aggtype_""variance""","Vibration__fft_aggregated__aggtype_""skew""","Vibration__fft_aggregated__aggtype_""kurtosis""",Vibration__fourier_entropy__bins_5,Vibration__fourier_entropy__bins_10,ActP__variance_larger_than_standard_deviation.1,ActP__sum_values.1,ActP__mean_abs_change.1,ActP__mean_change.1,ActP__median.1,ActP__mean.1,ActP__length.1,ActP__standard_deviation.1,ActP__variation_coefficient.1,ActP__variance.1,ActP__skewness.1,ActP__kurtosis.1,ActP__root_mean_square.1,ActP__count_above_mean.1,ActP__count_below_mean.1,ActP__maximum.1,ActP__absolute_maximum.1,ActP__minimum.1,ActP__number_peaks__n_5.1,"ActP__fft_aggregated__aggtype_""centroid"".1","ActP__fft_aggregated__aggtype_""variance"".1","ActP__fft_aggregated__aggtype_""skew"".1","ActP__fft_aggregated__aggtype_""kurtosis"".1",ActP__fourier_entropy__bins_5.1,ActP__fourier_entropy__bins_10.1
2022-06-20_14.52.55_2022-06-20_15.39.56,1,132476,0.462424242,0,46,40.13208119,3301,24.18990061,0.602757193,585.1512913,11.16483112,277.8277811,46.85867296,2791,510,635,635,0,6,469.8293601,213148.4194,1.088478534,6.425045373,0.697668975,1.193377614,0,224693.253,0.006053614,3.58E-07,1.829,1.828558374,122880,0.061615275,0.033696094,0.003796442,-0.004521872,18.05857975,1.829596177,63547,59333,2.317,2.317,1.354,2445,3438.405489,94605929.48,3.939503112,18.73647058,0.090728994,0.090728994,1,227957977,19.90049561,0.000773118,1856,1855.126766,122880,17.55803119,0.009464599,308.2844594,-0.103964157,119.8022631,1855.209854,62267,60613,2512,2512,1121,10476,21526.44078,520380764,0.392362772,3.84743376,1.194474761,1.855275263,1,1901167,0.257791901,-0.000529631,0,21.8892279,86854,26.73876338,1.221548951,714.9614671,4.991067094,102.7749206,34.55574866,39879,46975,640,640,0,152,12998.0503,141862450.6,1.026958789,7.373617125,0.463538979,0.951544838
2022-04-19_00.06.54_2022-04-19_00.38.44,1,90264,0.549183759,0,46,37.76736402,2390,24.89578827,0.659187871,619.8002738,7.55050783,175.5398434,45.2346555,1880,510,591,591,0,9,361.2492832,96658.33439,0.579922735,7.766805364,0.200814335,0.838682237,0,224762.782,0.006210679,6.51E-08,1.83,1.829124202,122880,0.062451279,0.034142722,0.003900162,-0.025293821,17.34397898,1.83019002,61976,60904,2.301,2.301,1.343,2384,3489.782439,98005078.24,3.890248409,18.22155483,0.090728994,0.13600217,1,226068648,16.32881941,-8.95E-05,1840,1839.751367,122880,18.79062304,0.010213675,353.0875144,3.134368347,284.0832686,1839.847325,69515,53365,3222,3222,1444,10836,19274.69958,406623145.5,0.44206448,4.213636231,0.815311086,1.355036998,1,1546005,0.287302759,0,0,17.83227793,86697,26.81977529,1.504001642,719.3003466,5.796952599,114.9153383,32.20699432,31691,55006,652,652,0,98,13052.67678,133200286.5,0.963302467,7.958899995,0.398680043,0.920179997
2022-06-11_13.17.40_2022-06-11_13.44.24,1,77501,0.631781085,0,48,37.18857965,2084,27.74028585,0.74593561,769.5234588,7.668097102,158.0778233,46.39519281,1574,510,595,595,0,11,245.3497779,55041.33148,1.119990713,7.487138043,0.506211527,0.970134766,0,224599.45,0.005926871,-9.77E-08,1.828,1.827795003,122880,0.060636203,0.033174509,0.003676749,-0.022127097,17.715955,1.828800515,61696,61184,2.306,2.306,1.364,2297,3457.47166,95363498.45,3.913192667,18.51122072,0.090728994,0.090728994,1,227823549,11.18541818,8.14E-06,1855,1854.032788,122880,12.78548056,0.006896038,163.4685132,-0.465375667,303.283546,1854.076872,62918,59962,2550,2550,1040,9593,14063.22724,367849210.3,1.096644852,3.629695952,0.805369659,1.361137056,1,1787659,0.330999862,-0.000529637,0,20.58258206,86853,27.84829706,1.353003087,775.5276494,5.641529048,109.0966614,34.62903888,36481,50372,637,637,0,149,13111.52908,135654313.2,0.973180856,7.884024051,0.322205986,0.866433107
2022-04-16_00.55.08_2022-04-16_01.23.59,1,83246,0.631674208,0,47,37.65083673,2211,28.35794376,0.753182299,804.1729742,8.823892543,177.3849385,47.1355331,1701,510,607,607,0,6,306.911185,88643.60868,1.100994926,6.76556773,0.633242415,1.093231163,0,225103.181,0.006141757,3.01E-07,1.834,1.831894377,122880,0.062063256,0.033879276,0.003851848,-0.022045094,17.79316036,1.832945404,63880,59000,2.309,2.309,1.355,2327,3621.869135,99647261.65,3.821318614,17.76625719,0.090728994,0.13600217,1,226385081,13.2954207,0,1841,1842.326506,122880,13.37367086,0.007259121,178.8550722,-0.062888189,26.73375919,1842.375045,55190,67690,2096,2096,1466,11008,16470.88374,406516873.4,0.739038527,3.357509067,0.507763879,0.960839967,1,1194263,0.305310713,0,0,18.86462792,63307,27.40453855,1.452694358,751.008733,5.866619722,114.187423,33.26985001,24418,38889,637,637,0,71,9325.980862,71995698.89,1.036008968,7.597307216,0.432357938,0.941937951
2022-07-01_07.18.55_2022-07-01_08.02.12,1,122780,0.492357724,0,46,39.91547464,3076,24.60321022,0.616382755,605.317953,10.3642897,246.115405,46.88883736,2567,509,598,598,0,9,429.4988481,180100.2154,1.119476772,6.4803815,0.633242415,1.119037796,0,450319.617,0.003813541,0,1.834,1.832355212,245760,0.044651024,0.024368105,0.001993714,-0.101056687,37.64518375,1.832899162,154619,91141,2.317,2.317,1.352,6865,8417.476734,490880284.8,3.399132363,14.17575761,0.090728994,0.13600217,1,456712063,20.68860143,-4.07E-05,1858,1858.366142,245760,36.92890869,0.019871708,1363.744297,0.97865735,458.6280956,1858.733026,117685,128075,3841,3841,0,20692,57680.24373,1638715924,-0.139235022,14.05460174,1.254320384,1.869965752,1,1633181,0.218445596,0,0,18.80440064,86851,25.75482155,1.369616721,663.310833,4.815625263,99.20388722,31.88912536,34359,52492,648,648,0,120,12722.63081,135086441.6,1.012324881,7.471784297,0.478281652,0.964783939
2022-04-10_09.39.12_2022-04-10_10.13.31,1,97546,0.558065795,0,46,38.6473851,2524,27.64833336,0.715399846,764.4303379,10.23943073,222.5380804,47.51895109,2014,510,634,634,0,8,361.6216933,124375.5736,1.083759046,6.524967447,0.697668975,1.205855168,0,225131.653,0.006223472,1.63E-07,1.834,1.832126082,122880,0.063093555,0.034437343,0.003980797,-0.046739852,17.89134082,1.833212148,64272,58608,2.317,2.317,1.335,2383,3467.763882,96577626.74,3.918086655,18.4965024,0.090728994,0.090728994,1,226418338,17.75213828,0.000105795,1842,1842.597152,122880,17.07532528,0.009266988,291.5667334,0.434773764,24.63988041,1842.676268,57006,65874,2247,2247,1445,10656,19605.21325,458217055.5,0.481221203,3.759563297,0.254093358,0.669203702,1,1426230,0.244127671,0,0,16.42195074,86849,25.65841052,1.562445956,658.3540305,5.573846906,115.2032981,30.46365862,29532,57317,643,643,0,100,12958.75998,130508759.8,0.920314266,7.976004436,0.362136425,0.911731071
2022-06-11_05.50.13_2022-06-11_06.17.06,1,77696,0.641491396,0,47,37.12183469,2093,28.11725442,0.757431702,790.5799963,8.064427185,162.9920141,46.5683434,1583,510,602,602,0,7,287.3565048,74052.80095,1.022735806,7.021893488,0.544550616,1.003980494,0,224957.736,0.006064234,-2.03E-07,1.831,1.830710742,122880,0.060913304,0.033273036,0.003710431,-0.024423692,17.86937872,1.831723847,64100,58780,2.302,2.302,1.365,2413,3533.010013,95653485.77,3.887187018,18.39682388,0.090728994,0.13600217,1,228183984,21.42898298,0.000146486,1856,1856.966016,122880,21.62284846,0.011644181,467.5475755,-1.011859913,801.8001742,1857.091902,61270,61610,3363,3363,420,9764,23334.91901,557545016.2,0.26349878,4.176673179,0.839249382,1.221013787,1,1826679,0.344467857,0,0,21.03305776,86848,28.04810562,1.333524871,786.6962289,5.70436075,109.6939516,35.05831923,37305,49543,637,637,0,144,12926.19509,134902008.7,0.990578753,7.71157822,0.432357938,0.932766994
2022-06-28_16.35.13_2022-06-28_17.23.22,1,134345,0.422209026,0,46,39.87681805,3369,22.27947822,0.558707523,496.3751497,9.188135541,241.5123933,45.67861389,2859,510,600,600,0,9,333.5395866,95916.05111,0.97184437,7.711211424,0.622610328,1.062654369,0,224787.108,0.006146754,-2.69E-07,1.83,1.829322168,122880,0.062549298,0.034192609,0.003912415,-0.010787355,17.76921199,1.830391217,62324,60556,2.318,2.318,1.346,2421,3405.03005,94158829.01,3.976772129,19.03507705,0.090728994,0.13600217,1,228072855,25.2492045,0.000138347,1856,1856.061646,122880,25.89942267,0.013953967,670.7800947,-0.319709779,73.92252164,1856.242337,59355,63525,2701,2701,870,10680,21735.68626,413147427.8,0.320985157,5.61173987,0.277374098,0.832813795,1,1702410,0.222368088,0,0,19.60421009,86839,25.75745749,1.313873773,663.4466162,4.67359093,97.13730188,32.36930134,36048,50791,644,644,0,127,12910.2481,134244187.3,0.993510018,7.751805567,0.463538979,0.951544838
2022-09-07_15.32.18_2022-09-07_16.59.41,1,255153,0.291506466,0,48,44.58378473,5723,18.87734385,0.423412771,356.3541106,11.97998927,385.5426017,48.41557571,5214,509,616,616,0,18,781.3933857,609177.7613,1.129123592,6.414182775,0.672112034,1.167630206,0,224680.613,0.006275865,1.14E-07,1.829,1.828455509,122880,0.063384773,0.034665746,0.004017629,0.012059703,17.78502494,1.82955382,62963,59917,2.335,2.335,1.339,2394,3486.594905,97512265.91,3.909537863,18.38877258,0.090728994,0.090728994,1,227973005,16.1512138,-0.000105795,1856,1855.249064,122880,23.40932828,0.01261789,547.9966503,0.564867293,1309.635629,1855.396746,62682,60198,3429,3429,596,10402,23848.27575,511752478.4,0.14015004,5.01233933,0.662577914,1.090488698,1,1792912,0.166875943,0,0,20.65376463,86808,25.99584451,1.258649209,675.7839318,3.171331104,62.80944042,33.20183617,36303,50505,634,634,0,110,12423.90325,131941334.5,0.941583229,7.12402105,0.362136425,0.857863056
2022-06-29_05.30.50_2022-06-29_06.16.02,1,127109,0.446881855,0,46,39.82111529,3192,24.3233933,0.610816476,591.6274614,10.70372126,259.5537292,46.66206901,2682,510,605,605,0,11,434.771311,188616.7591,1.167256861,6.488171682,0.672112034,1.151155769,0,224769.115,0.006127874,-2.03E-07,1.83,1.829175741,122880,0.062454909,0.034143745,0.003900616,0.001076737,17.85591333,1.830241652,61787,61093,2.318,2.318,1.35,2344,3389.940039,94098894.42,3.968958514,18.96015419,0.090728994,0.13600217,1,228042744,20.42001481,-0.000138347,1856,1855.816602,122880,20.62273799,0.011112487,425.297322,-0.501271099,243.4222854,1855.931183,63748,59132,2661,2661,554,10666,18055.89533,382142257.5,0.613235138,4.172476205,0.209069263,0.503976701,1,1699117,0.219064412,0,0,19.58184857,86770,25.66619372,1.310713523,658.7535002,4.481995676,91.78524175,32.28315805,35987,50783,629,629,0,127,12566.62501,128941003,1.020373077,7.74152075,0.432357938,0.932766994
2022-03-04_03.32.26_2022-03-04_04.19.18,1,129661,0.463831108,0,46,40.24239603,3222,24.81601879,0.61666355,615.8347885,11.25643378,277.0049372,47.27880314,2712,510,633,633,0,10,450.8067147,195589.4094,1.116338244,6.585075971,0.65338962,1.145556589,0,225029.145,0.006325678,-3.34E-07,1.832,1.83129187,122880,0.064616461,0.035284633,0.004175287,-0.027310347,18.26155678,1.8324315,61548,61332,2.327,2.327,1.328,2375,3628.738817,98881911.48,3.818471112,17.75821392,0.090728994,0.090728994,1,226340384,33.05527389,-0.00038249,1841,1841.96276,122880,39.31427916,0.021343688,1545.612546,3.428442072,1020.775466,1842.382269,60249,62631,4095,4095,0,10228,23631.09322,342577492.1,0.020361749,9.738340863,0.739336943,1.022869584,1,1167892,0.161405213,0,0,13.50492027,86479,23.55395484,1.744101733,554.7887887,5.615913958,123.6119634,27.15090533,24476,62003,656,656,0,114,12811.05249,140202555,1.020890954,7.217313888,0.506211527,0.989326784
2022-04-28_09.37.56_2022-04-28_10.08.35,1,86356,0.592528236,0,46,37.49717759,2303,26.92570092,0.718072736,724.9933702,8.493474573,178.4973677,46.16309888,1793,510,599,599,0,7,317.4498542,91868.27677,1.045570933,6.924154827,0.544550616,1.024399342,0,224816.739,0.006155421,-1.30E-07,1.83,1.829563306,122880,0.062482638,0.034151668,0.00390408,-0.011771521,17.79446445,1.830629938,63245,59635,2.311,2.311,1.345,2358,3589.868014,99103411.46,3.833397501,17.81241859,0.090728994,0.090728994,1,226113540,18.26066293,-1.63E-05,1840,1840.116699,122880,21.57525448,0.011724938,465.4916059,-1.00150913,242.069974,1840.243179,55679,67201,2591,2591,707,10989,21897.06914,439917999.2,0.265363561,5.095117393,0.556455656,1.119414409,1,1445894,0.242223279,0,0,16.76359968,86252,25.78240639,1.537999408,664.7324792,5.579233298,113.7316697,30.75306088,30049,56203,629,629,0,104,13167.58903,140451822.8,0.950296331,7.520729747,0.415851437,0.926940455
2022-06-18_02.53.11_2022-06-18_03.30.49,1,107296,0.527584947,0,47,39.18772827,2738,26.24991918,0.669850495,689.058257,10.14278221,228.1796669,47.1671104,2228,510,621,621,0,7,391.0637261,146923.3405,1.085556054,6.456706456,0.680960404,1.171135712,0,224772.493,0.005991756,-3.01E-07,1.829,1.829203231,122880,0.060337956,0.032985922,0.003640669,-0.014146107,17.49280804,1.830198112,61418,61462,2.304,2.304,1.376,2322,3416.118985,94239785.65,3.944912128,18.80849263,0.090728994,0.090728994,1,227996807,26.08090072,0.000203452,1856,1855.442765,122880,24.08352259,0.012979933,580.0160601,0.914961195,296.7614867,1855.59906,62756,60124,3062,3062,807,10416,25004.9952,587092922.8,0.187184333,4.692973843,0.691854503,1.070019738,1,2049143,0.269157154,0,0,23.62641962,86731,26.87283437,1.137406124,722.1492272,4.635276064,94.96847419,35.78207556,42748,43983,645,645,0,144,12747.52044,134658862.5,1.012457652,7.531382143,0.432357938,0.932766994
2022-04-12_15.55.17_2022-04-12_16.25.51,1,87389,0.601815824,0,47,37.7653414,2314,26.5129702,0.702045029,702.9375888,7.973925982,168.743324,46.14280659,1804,510,591,591,0,7,298.5710702,84389.16272,1.143663982,7.065791403,0.492497592,0.977447028,0,224767.706,0.006178078,1.95E-07,1.83,1.829164274,122880,0.062348667,0.034085876,0.003887356,-0.022985593,17.52555599,1.83022657,62442,60438,2.316,2.316,1.347,2428,3529.401922,98774854.65,3.859281746,17.97325647,0.090728994,0.090728994,1,226066008,12.31836197,-4.88E-05,1840,1839.729883,122880,12.26849763,0.006668641,150.5160341,-17.13381255,2670.724256,1839.770789,70486,52394,2619,2619,210,11049,14761.23186,368916198.9,0.895409837,3.377174492,0.322205986,0.737523762,1,1535990,0.28743054,-0.00054008,0,18.43438708,83322,26.66132566,1.446282187,710.8262859,5.502221171,109.0379153,32.41377659,31727,51595,639,639,0,111,11959.0101,118378267.1,1.03263545,7.661340911,0.415851437,0.926940455
2022-04-06_01.39.15_2022-04-06_02.12.50,1,95632,0.544506816,0,46,38.32945892,2495,27.5085207,0.717686121,756.7187113,10.07098596,217.1976893,47.17908575,1985,510,621,621,0,4,350.6070022,116778.0467,1.109275044,6.662154349,0.697668975,1.204914097,0,224858.888,0.006168011,3.34E-07,1.83,1.829906315,122880,0.063138364,0.034503605,0.003986453,-0.019498254,18.1624071,1.830995242,63243,59637,2.322,2.322,1.342,2278,3553.289511,98380060.15,3.858460167,18.01593862,0.090728994,0.090728994,1,226174908,14.9860269,-0.000130209,1840,1840.616113,122880,15.0182553,0.008159363,225.5479923,0.102114726,11.44334334,1840.677382,57918,64962,2127,2127,1611,10709,16785.31252,394165462.8,0.71157732,3.55692434,0.434815635,1.090498513,1,1353237,0.211334746,-0.000529661,0,15.58149201,86849,25.10588923,1.611263492,630.3056741,5.609924239,116.1314196,29.54807215,28254,58595,659,659,0,102,12445.11824,136011211.8,1.067528765,7.164862209,0.519445499,0.980573453
2022-04-16_14.23.20_2022-04-16_14.53.28,1,87051,0.607783122,0,47,38.04676573,2288,27.29025221,0.717281789,744.7578654,8.666983653,189.6348578,46.82215553,1778,510,626,626,0,4,317.0446244,86709.06375,0.955352284,7.184473931,0.556455656,1.023856151,0,224789.162,0.006176181,8.14E-09,1.83,1.829338883,122880,0.062304742,0.034058611,0.003881881,-0.020256899,18.31784959,1.830399582,61882,60998,2.317,2.317,1.344,2344,3525.174346,97576045.21,3.879573508,18.20629755,0.090728994,0.090728994,1,226089317,11.99317214,5.70E-05,1840,1839.919572,122880,12.76442458,0.006937491,162.9305349,0.048856548,26.04391351,1839.963848,71158,51722,2158,2158,1634,11060,15791.11679,391333609.5,0.799443654,3.363702642,0.887247275,1.484378984,1,1443996,0.300088352,0,0,18.48953878,78098,27.14080967,1.467900848,736.6235493,5.774552846,113.4289104,32.84031964,29558,48540,650,650,0,81,11328.82424,105571189,1.031253343,7.689481768,0.362136425,0.895221397
2022-06-09_09.51.15_2022-06-09_10.19.47,1,81723,0.626715462,0,47,37.36762689,2187,26.49135125,0.708938551,701.7916909,7.992415805,178.1538496,45.80536246,1681,506,597,597,0,8,314.6107927,77047.8632,0.71181938,7.540504133,0.200814335,0.810850683,0,224772.468,0.006175929,1.63E-07,1.83,1.829203027,122880,0.061561669,0.033654913,0.003789839,-0.031665535,17.59209263,1.83023866,62424,60456,2.295,2.295,1.334,2347,3412.903887,94923727.28,3.943729011,18.72355196,0.090728994,0.13600217,1,228005587,22.07134661,0.000105795,1856,1855.514217,122880,20.1737967,0.010872348,406.9820733,-5.917313439,638.4481291,1855.623882,63415,59465,2445,2445,0,10437,20753.03465,453633550.9,0.367925243,4.237828785,0.922470146,1.545628614,1,1779637,0.283395294,-0.000531092,0,20.54652197,86615,26.84709307,1.306649034,720.7664064,4.991185119,99.09351952,33.80718816,36903,49712,653,653,0,130,12783.26819,132996995,0.977514987,7.611632293,0.254093358,0.781613489
2022-06-12_15.13.24_2022-06-12_15.39.25,1,75763,0.651960784,0,48,37.12052915,2041,29.14563568,0.785162182,849.4680793,8.311596399,160.3752047,47.19535744,1531,510,606,606,0,7,285.2111527,76060.49746,1.07781234,6.73947523,0.567949011,1.041853044,0,224656.573,0.006025708,-1.71E-07,1.829,1.828259871,122880,0.060662712,0.033180574,0.003679965,-0.010382559,17.37372746,1.829266006,61675,61205,2.307,2.307,1.367,2267,3409.780657,94175257.2,3.949752933,18.82839208,0.090728994,0.090728994,1,227891858,9.547994368,4.88E-05,1855,1854.588688,122880,10.57462225,0.005701869,111.8226357,0.258147795,48.42544613,1854.618835,65864,57016,2230,2230,1585,9961,12413.85606,336203777,1.263064127,3.82346769,0.706362666,1.319115309,1,1839795,0.369037339,-0.000552658,0,21.18261681,86854,28.4426457,1.342735223,808.9840942,5.740582369,108.6369175,35.46388795,37148,49706,632,632,0,136,13219.89452,131641815,0.934069666,8.313965452,0.278097576,0.840902518
2022-06-19_18.10.03_2022-06-19_18.53.33,1,123596,0.494011007,0,47,39.9987055,3090,25.09680929,0.627440538,629.8498365,10.90233915,262.4345404,47.22018931,2580,510,640,640,0,9,439.2962495,187273.4877,1.091374647,6.389272861,0.65338962,1.161127929,0,224804.558,0.005975472,-1.46E-07,1.83,1.829464176,122880,0.060853482,0.033263008,0.003703146,-0.011681561,17.80357472,1.830475982,62370,60510,2.309,2.309,1.362,2427,3486.345374,95666449.88,3.896912365,18.39998408,0.090728994,0.13600217,1,228055398,21.5419966,-0.000236005,1856,1855.91958,122880,20.7461819,0.011178384,430.4040632,3.272720887,411.6024799,1856.035531,64778,58102,2960,2960,1027,10522,23113.2432,521453763.4,0.254029323,4.527779564,1.279206024,1.92670554,1,1890690,0.252636669,-0.000529637,0,21.76885082,86853,26.65386829,1.224404013,710.428695,4.772791157,97.50706367,34.41382805,39565,47288,644,644,0,149,12765.34429,137433177.1,1.031511264,7.403836924,0.398680043,0.920179997
2022-06-18_18.16.08_2022-06-18_19.00.51,1,127072,0.464263125,0,47,40.17451786,3163,24.09860701,0.59984807,580.74286,9.899925548,236.2362347,46.84799617,2653,510,588,588,0,9,441.0429282,190145.5247,1.116554979,6.475267266,0.670213936,1.18322784,0,224722.327,0.00594156,3.01E-07,1.829,1.828794979,122880,0.060315839,0.032981192,0.003638,-0.048375232,17.35095905,1.829789353,63675,59205,2.279,2.279,1.349,2400,3407.705938,94440765.66,3.937288639,18.71148904,0.090728994,0.090728994,1,227946542,24.86180714,-0.000390628,1856,1855.033708,122880,24.1604861,0.013024284,583.7290884,-4.196851686,627.8142382,1855.191038,61956,60924,3248,3248,0,10347,24062.43843,546123674,0.242521295,4.729300557,0.723900781,1.289181911,1,1970362,0.266979839,0,0,22.68590969,86854,26.96764957,1.188740057,727.2541232,4.780249118,96.86717262,35.24066716,41030,45824,647,647,0,161,12797.95729,136850408.3,1.024438117,7.459838242,0.492497592,0.957836735
2022-06-10_06.19.22_2022-06-10_06.47.54,1,82413,0.615525114,0,47,37.61433136,2191,27.1457105,0.721685313,736.8895984,7.639130034,159.4944735,46.38671708,1682,509,590,590,0,6,236.448088,51317.32041,1.171760127,7.854466273,0.519445499,0.980573453,0,224603.956,0.00604008,3.50E-07,1.828,1.827831673,122880,0.061226614,0.033496856,0.003748698,-0.044316601,17.40096564,1.828856835,61680,61200,2.286,2.286,1.339,2288,3441.300953,94637080.31,3.927710042,18.65233243,0.090728994,0.13600217,1,227839003,16.4730019,-0.000113933,1855,1854.158553,122880,15.85514668,0.008551128,251.3856764,-1.825552381,224.0893096,1854.226342,62976,59904,2483,2483,1053,10006,18738.97538,471153853.9,0.586256372,3.343000947,1.053468451,1.687080208,1,1976876,0.311559409,0,0,22.76248158,86848,27.25349053,1.197298741,742.7527458,4.96793496,98.61986565,35.50891879,41081,45767,627,627,0,154,12672.34777,132250400.1,1.006335683,7.60906457,0.254093358,0.817707004
2022-04-23_02.06.46_2022-04-23_02.42.11,1,100930,0.542242704,0,46,38.74472169,2605,27.08575448,0.699082438,733.6380959,10.18698348,223.8371605,47.273582,2094,511,628,628,0,7,364.5578994,130453.8585,1.118974851,6.399269931,0.672112034,1.153765094,0,224868.908,0.006219354,-6.51E-08,1.831,1.829987858,122880,0.063106394,0.034484597,0.003982417,-0.040682052,17.48292822,1.831075634,63778,59102,2.31,2.31,1.334,2392,3529.067347,98621398.37,3.864493111,18.02672035,0.090728994,0.090728994,1,226165376,18.86834203,5.70E-05,1840,1840.538542,122880,19.6773464,0.010691081,387.1979612,-6.977065146,650.0839927,1840.643725,57684,65196,2158,2158,0,11073,18630.39431,380654524.5,0.471502209,4.282103383,0.581313522,1.089477549,1,1410511,0.230586772,0,0,16.24095845,86849,25.77634572,1.587119738,664.4199986,6.003860046,124.4971337,30.46618995,29350,57499,656,656,0,105,12968.85254,140745445.2,1.019707745,7.369552948,0.492497592,0.947397155
2022-04-21_18.22.36_2022-04-21_18.58.03,1,99761,0.522640061,0,46,38.26658995,2607,26.08352904,0.68162669,680.3504871,9.421397491,203.9573745,46.31071575,2096,511,583,583,0,5,364.5945811,129087.1652,1.115506186,6.513688236,0.65338962,1.128476643,0,224967.254,0.006294452,1.63E-08,1.831,1.8307882,122880,0.06324409,0.034544733,0.003999815,-0.002688555,17.00102067,1.831880249,63828,59052,2.31,2.31,1.351,2415,3561.100564,98352136.98,3.858617888,18.05376129,0.090728994,0.13600217,1,226280018,15.91401297,-0.000162762,1841,1841.471501,122880,15.83629997,0.008599807,250.7883968,2.00132654,145.3253369,1841.539594,56591,66289,2834,2834,1584,11104,17053.14416,382034434.6,0.624081122,3.666966825,0.462064031,0.915529538,1,1456124,0.227355041,-0.000542118,0,16.7953586,86698,25.53893735,1.520594943,652.237321,5.437813263,111.2514499,30.56667125,30486,56212,620,620,0,115,12978.39346,137544950.7,0.965987989,7.533220369,0.415851437,0.926940455
2022-04-01_09.42.21_2022-04-01_10.17.44,1,100573,0.560711524,0,46,38.8763046,2587,27.1350074,0.697983198,736.3086268,9.983735965,217.8448677,47.40965815,2077,510,612,612,0,7,365.3253435,127925.8842,1.104419299,6.559756726,0.65338962,1.137756864,0,224852.931,0.006257237,3.34E-07,1.83,1.829857837,122880,0.06313646,0.034503478,0.003986213,-0.037927236,17.96872123,1.830946727,62992,59888,2.32,2.32,1.331,2346,3667.368638,104016614.5,3.758391815,17.08487002,0.090728994,0.13600217,1,226153788,20.1097421,2.44E-05,1840,1840.444238,122880,20.46638145,0.011120349,418.8727695,5.548708877,377.1289826,1840.558031,57388,65492,3248,3248,1271,11347,19546.31733,402509819.7,0.472976177,4.495229434,0.621313845,1.155213219,1,1415971,0.240270806,0,0,16.30307531,86853,25.55426706,1.567450716,653.0205652,5.50112279,112.1093758,30.31189255,29387,57466,643,643,0,90,12757.82497,128507863,0.972590519,7.952986565,0.398680043,0.920179997
2022-06-10_18.53.43_2022-06-10_19.22.16,1,81397,0.593978102,0,47,37.11673507,2193,26.35660007,0.710100175,694.6703675,7.723831393,169.4068967,45.52276781,1683,510,586,586,0,9,310.3119811,77802.80551,0.786523361,7.357259002,0.200814335,0.814149185,0,224586.682,0.006042611,3.42E-07,1.828,1.827691097,122880,0.061077458,0.033417823,0.003730456,-0.053028582,17.15523235,1.82871135,61616,61264,2.289,2.289,1.344,2139,3417.914258,94751708,3.940898659,18.73934935,0.090728994,0.13600217,1,227825138,11.1665785,9.77E-05,1855,1854.045719,122880,12.47011765,0.006725895,155.5038342,-0.430696241,106.4502243,1854.087655,62852,60028,2221,2221,1381,9845,13706.56264,358226851.2,1.139989619,3.715415203,0.855787116,1.504241341,1,1812779,0.328600873,0,0,20.87300801,86848,27.70567107,1.327344437,767.6042097,5.508195697,106.4688767,34.68842276,37198,49650,621,621,0,136,12853.67298,132526106.1,0.992288771,7.804441404,0.342635607,0.88557137
